Durchfluss [mm/h]                  
YYYY MM DD HH  49.3 km²    15.4 km²
YYYY MM DD HH  5630650     5622180 
1999 09 13 08   0.0093     0.0021
1999 09 13 09   0.0093     0.0021
1999 09 13 10   0.0093     0.0021
1999 09 13 11   0.0093     0.0021
1999 09 13 12   0.0093     0.0021
1999 09 13 13   0.0093     0.0021
1999 09 13 14   0.0093     0.0021
1999 09 13 15   0.0093     0.0021
1999 09 13 16   0.0093     0.0021
1999 09 13 17   0.0093     0.0020
1999 09 13 18   0.0093     0.0020
1999 09 13 19   0.0093     0.0020
1999 09 13 20   0.0093     0.0020
1999 09 13 21   0.0093     0.0020
1999 09 13 22   0.0093     0.0020
1999 09 13 23   0.0093     0.0020
1999 09 14 00   0.0093     0.0020
1999 09 14 01   0.0093     0.0020
1999 09 14 02   0.0093     0.0020
1999 09 14 03   0.0093     0.0020
1999 09 14 04   0.0093     0.0020
1999 09 14 05   0.0093     0.0020
1999 09 14 06   0.0093     0.0021
1999 09 14 07   0.0093     0.0021
1999 09 14 08   0.0093     0.0021
1999 09 14 09   0.0093     0.0021
1999 09 14 10   0.0093     0.0021
1999 09 14 11   0.0093     0.0021
1999 09 14 12   0.0093     0.0021
1999 09 14 13   0.0093     0.0021
1999 09 14 14   0.0093     0.0021
1999 09 14 15   0.0093     0.0021
1999 09 14 16   0.0093     0.0021
1999 09 14 17   0.0093     0.0021
1999 09 14 18   0.0093     0.0021
1999 09 14 19   0.0093     0.0021
1999 09 14 20   0.0093     0.0021
1999 09 14 21   0.0093     0.0021
1999 09 14 22   0.0093     0.0021
1999 09 14 23   0.0093     0.0021
1999 09 15 00   0.0093     0.0021
1999 09 15 01   0.0093     0.0021
1999 09 15 02   0.0093     0.0021
1999 09 15 03   0.0093     0.0021
1999 09 15 04   0.0093     0.0021
1999 09 15 05   0.0093     0.0021
1999 09 15 06   0.0093     0.0021
1999 09 15 07   0.0093     0.0021
1999 09 15 08   0.0093     0.0021
1999 09 15 09   0.0093     0.0021
1999 09 15 10   0.0093     0.0020
1999 09 15 11   0.0093     0.0020
1999 09 15 12   0.0093     0.0020
1999 09 15 13   0.0093     0.0020
1999 09 15 14   0.0093     0.0020
1999 09 15 15   0.0093     0.0031
1999 09 15 16   0.0093     0.0027
1999 09 15 17   0.0093     0.0024
1999 09 15 18   0.0093     0.0024
1999 09 15 19   0.0093     0.0024
1999 09 15 20   0.0093     0.0025
1999 09 15 21   0.0093     0.0026
1999 09 15 22   0.0093     0.0027
1999 09 15 23   0.0093     0.0027
1999 09 16 00   0.0093     0.0027
1999 09 16 01   0.0093     0.0028
1999 09 16 02   0.0093     0.0028
1999 09 16 03   0.0093     0.0028
1999 09 16 04   0.0093     0.0028
1999 09 16 05   0.0093     0.0028
1999 09 16 06   0.0093     0.0028
1999 09 16 07   0.0093     0.0028
1999 09 16 08   0.0093     0.0028
1999 09 16 09   0.0093     0.0028
1999 09 16 10   0.0093     0.0028
1999 09 16 11   0.0093     0.0028
1999 09 16 12   0.0093     0.0031
1999 09 16 13   0.0093     0.0031
1999 09 16 14   0.0093     0.0031
1999 09 16 15   0.0093     0.0031
1999 09 16 16   0.0093     0.0031
1999 09 16 17   0.0093     0.0031
1999 09 16 18   0.0093     0.0031
1999 09 16 19   0.0093     0.0031
1999 09 16 20   0.0093     0.0031
1999 09 16 21   0.0093     0.0031
1999 09 16 22   0.0093     0.0031
1999 09 16 23   0.0093     0.0031
1999 09 17 00   0.0093     0.0031
1999 09 17 01   0.0093     0.0031
1999 09 17 02   0.0093     0.0031
1999 09 17 03   0.0093     0.0031
1999 09 17 04   0.0093     0.0031
1999 09 17 05   0.0093     0.0031
1999 09 17 06   0.0093     0.0031
1999 09 17 07   999        0.0031
1999 09 17 08   999        0.0031
1999 09 17 09   0.0093     0.0031
1999 09 17 10   0.0093     0.0033
1999 09 17 11   0.0093     0.0033
1999 09 17 12   0.0093     0.0033
1999 09 17 13   0.0093     0.0033
1999 09 17 14   0.0093     0.0033
1999 09 17 15   0.0093     0.0033
1999 09 17 16   0.0093     0.0033
1999 09 17 17   0.0093     0.0033
1999 09 17 18   0.0093     0.0033
1999 09 17 19   0.0093     0.0033
1999 09 17 20   0.0093     0.0033
1999 09 17 21   0.0093     0.0033
1999 09 17 22   0.0093     0.0033
1999 09 17 23   0.0093     0.0033
1999 09 18 00   0.0093     0.0033
1999 09 18 01   0.0093     0.0033
1999 09 18 02   0.0130     0.0033
1999 09 18 03   0.0174     0.0207
1999 09 18 04   0.1625     0.4084
1999 09 18 05   0.1760     0.4084
1999 09 18 06   0.1625     0.3809
1999 09 18 07   0.1494     0.3686
1999 09 18 08   0.1368     0.3407
1999 09 18 09   0.1248     0.3068
1999 09 18 10   0.1133     0.2819
1999 09 18 11   0.1023     0.2665
1999 09 18 12   0.0918     0.2188
1999 09 18 13   0.0819     0.1914
1999 09 18 14   0.0726     0.1465
1999 09 18 15   0.0726     0.1240
1999 09 18 16   0.0637     0.1085
1999 09 18 17   0.0554     0.0970
1999 09 18 18   0.0554     0.0871
1999 09 18 19   0.0477     0.0778
1999 09 18 20   0.0477     0.0723
1999 09 18 21   0.0477     0.0655
1999 09 18 22   0.0405     0.0597
1999 09 18 23   0.0405     0.0543
1999 09 19 00   0.0405     0.0505
1999 09 19 01   0.0405     0.0474
1999 09 19 02   0.0339     0.0427
1999 09 19 03   0.0339     0.0399
1999 09 19 04   0.0339     0.0367
1999 09 19 05   0.0339     0.0351
1999 09 19 06   0.0339     0.0326
1999 09 19 07   0.0339     0.0312
1999 09 19 08   0.0278     0.0303
1999 09 19 09   0.0278     0.0298
1999 09 19 10   0.0278     0.0289
1999 09 19 11   0.0278     0.0276
1999 09 19 12   0.0278     0.0271
1999 09 19 13   0.0278     0.0263
1999 09 19 14   0.0278     0.0254
1999 09 19 15   0.0278     0.0250
1999 09 19 16   0.0278     0.0234
1999 09 19 17   0.0278     0.0222
1999 09 19 18   0.0278     0.0238
1999 09 19 19   0.0278     0.0238
1999 09 19 20   0.0278     0.0238
1999 09 19 21   0.0278     0.0238
1999 09 19 22   0.0223     0.0238
1999 09 19 23   0.0223     0.0238
1999 09 20 00   0.0223     0.0239
1999 09 20 01   0.0223     0.0239
1999 09 20 02   0.0223     0.0239
1999 09 20 03   0.0223     0.0239
1999 09 20 04   0.0223     0.0239
1999 09 20 05   0.0223     0.0235
1999 09 20 06   0.0223     0.0236
1999 09 20 07   0.0223     0.0236
1999 09 20 08   0.0223     0.0228
1999 09 20 09   0.0223     0.0228
1999 09 20 10   0.0223     0.0228
1999 09 20 11   0.0223     0.0213
1999 09 20 12   0.0223     0.0213
1999 09 20 13   0.0223     0.0213
1999 09 20 14   0.0223     0.0213
1999 09 20 15   0.0223     0.0202
1999 09 20 16   0.0223     0.0199
1999 09 20 17   0.0223     0.0188
1999 09 20 18   0.0223     0.0174
1999 09 20 19   0.0223     0.0175
1999 09 20 20   0.0174     0.0175
1999 09 20 21   0.0174     0.0175
1999 09 20 22   0.0174     0.0175
1999 09 20 23   0.0174     0.0175
1999 09 21 00   0.0174     0.0175
1999 09 21 01   0.0174     0.0175
1999 09 21 02   0.0174     0.0176
1999 09 21 03   0.0174     0.0176
1999 09 21 04   0.0174     0.0176
1999 09 21 05   0.0174     0.0176
1999 09 21 06   0.0174     0.0176
1999 09 21 07   0.0174     0.0176
1999 09 21 08   0.0174     0.0197
1999 09 21 09   0.0174     0.0209
1999 09 21 10   0.0174     0.0209
1999 09 21 11   0.0174     0.0209
1999 09 21 12   0.0174     0.0209
1999 09 21 13   0.0174     0.0209
1999 09 21 14   0.0174     0.0210
1999 09 21 15   0.0174     0.0210
1999 09 21 16   0.0174     0.0210
1999 09 21 17   0.0174     0.0210
1999 09 21 18   0.0174     0.0210
1999 09 21 19   0.0174     0.0210
1999 09 21 20   0.0174     0.0207
1999 09 21 21   0.0174     0.0207
1999 09 21 22   0.0174     0.0203
1999 09 21 23   0.0174     0.0196
1999 09 22 00   0.0174     0.0193
1999 09 22 01   0.0174     0.0193
1999 09 22 02   0.0174     0.0186
1999 09 22 03   0.0174     0.0183
1999 09 22 04   0.0174     0.0183
1999 09 22 05   0.0174     0.0179
1999 09 22 06   0.0174     0.0176
1999 09 22 07   0.0174     0.0173
1999 09 22 08   0.0174     0.0170
1999 09 22 09   0.0174     0.0170
1999 09 22 10   0.0174     0.0170
1999 09 22 11   0.0174     0.0170
1999 09 22 12   0.0174     0.0170
1999 09 22 13   0.0174     0.0170
1999 09 22 14   0.0174     0.0170
1999 09 22 15   0.0174     0.0171
1999 09 22 16   0.0174     0.0171
1999 09 22 17   0.0174     0.0171
1999 09 22 18   0.0174     0.0152
1999 09 22 19   0.0174     0.0146
1999 09 22 20   0.0174     0.0137
1999 09 22 21   0.0174     0.0131
1999 09 22 22   0.0174     0.0126
1999 09 22 23   0.0174     0.0120
1999 09 23 00   0.0174     0.0115
1999 09 23 01   0.0174     0.0110
1999 09 23 02   0.0174     0.0105
1999 09 23 03   0.0174     0.0098
1999 09 23 04   0.0174     0.0095
1999 09 23 05   0.0174     0.0093
1999 09 23 06   0.0174     0.0084
1999 09 23 07   0.0174     0.0084
1999 09 23 08   0.0174     0.0078
1999 09 23 09   0.0174     0.0076
1999 09 23 10   0.0174     0.0074
1999 09 23 11   0.0174     0.0072
1999 09 23 12   0.0174     0.0070
1999 09 23 13   0.0174     0.0066
1999 09 23 14   0.0174     0.0064
1999 09 23 15   0.0174     0.0062
1999 09 23 16   0.0174     0.0063
1999 09 23 17   0.0174     0.0063
1999 09 23 18   0.0174     0.0063
1999 09 23 19   0.0174     0.0059
1999 09 23 20   0.0174     0.0059
1999 09 23 21   0.0174     0.0059
1999 09 23 22   0.0174     0.0058
1999 09 23 23   0.0174     0.0054
1999 09 24 00   0.0174     0.0054
1999 09 24 01   0.0174     0.0051
1999 09 24 02   0.0174     0.0051
1999 09 24 03   0.0174     0.0051
1999 09 24 04   0.0174     0.0050
1999 09 24 05   0.0174     0.0048
1999 09 24 06   0.0174     0.0048
1999 09 24 07   0.0174     0.0047
1999 09 24 08   0.0174     0.0047
1999 09 24 09   0.0174     0.0045
1999 09 24 10   0.0174     0.0044
1999 09 24 11   0.0174     0.0041
1999 09 24 12   0.0174     0.0041
1999 09 24 13   0.0174     0.0041
1999 09 24 14   0.0174     0.0041
1999 09 24 15   0.0174     0.0041
1999 09 24 16   0.0130     0.0040
1999 09 24 17   0.0130     0.0038
1999 09 24 18   0.0130     0.0037
1999 09 24 19   0.0130     0.0036
1999 09 24 20   0.0130     0.0034
1999 09 24 21   0.0130     0.0035
1999 09 24 22   0.0130     0.0035
1999 09 24 23   0.0130     0.0033
1999 09 25 00   0.0130     0.0033
1999 09 25 01   0.0130     0.0033
1999 09 25 02   0.0130     0.0031
1999 09 25 03   0.0130     0.0031
1999 09 25 04   0.0130     0.0030
1999 09 25 05   0.0130     0.0030
1999 09 25 06   0.0130     0.0029
1999 09 25 07   0.0130     0.0029
1999 09 25 08   0.0130     0.0029
1999 09 25 09   0.0130     0.0029
1999 09 25 10   0.0130     0.0026
1999 09 25 11   0.0130     0.0026
1999 09 25 12   0.0130     0.0025
1999 09 25 13   0.0130     0.0025
1999 09 25 14   0.0130     0.0025
1999 09 25 15   0.0130     0.0025
1999 09 25 16   0.0130     0.0025
1999 09 25 17   0.0130     0.0024
1999 09 25 18   0.0130     0.0024
1999 09 25 19   0.0130     0.0024
1999 09 25 20   0.0130     0.0024
1999 09 25 21   0.0130     0.0024
1999 09 25 22   0.0130     0.0024
1999 09 25 23   0.0130     0.0024
1999 09 26 00   0.0130     0.0024
1999 09 26 01   0.0130     0.0024
1999 09 26 02   0.0130     0.0024
1999 09 26 03   0.0130     0.0024
1999 09 26 04   0.0130     0.0024
1999 09 26 05   0.0130     0.0024
1999 09 26 06   0.0130     0.0024
1999 09 26 07   0.0130     0.0024
1999 09 26 08   0.0130     0.0024
1999 09 26 09   0.0130     0.0024
1999 09 26 10   0.0130     0.0024
1999 09 26 11   0.0130     0.0024
1999 09 26 12   0.0130     0.0023
1999 09 26 13   0.0130     0.0024
1999 09 26 14   0.0130     0.0021
1999 09 26 15   0.0130     0.0021
1999 09 26 16   0.0130     0.0021
1999 09 26 17   0.0130     0.0021
1999 09 26 18   0.0130     0.0021
1999 09 26 19   0.0130     0.0013
1999 09 26 20   0.0130     0.0013
1999 09 26 21   0.0130     0.0013
1999 09 26 22   0.0130     0.0013
1999 09 26 23   0.0130     0.0013
1999 09 27 00   0.0130     0.0013
1999 09 27 01   0.0130     0.0013
1999 09 27 02   0.0130     0.0013
1999 09 27 03   0.0130     0.0013
1999 09 27 04   0.0130     0.0013
1999 09 27 05   0.0130     0.0014
1999 09 27 06   0.0130     0.0014
1999 09 27 07   0.0130     0.0014
1999 09 27 08   0.0130     0.0014
1999 09 27 09   0.0130     0.0014
1999 09 27 10   0.0130     0.0014
1999 09 27 11   0.0130     0.0013
1999 09 27 12   0.0130     0.0013
1999 09 27 13   0.0130     0.0013
1999 09 27 14   0.0130     0.0013
1999 09 27 15   0.0130     0.0013
1999 09 27 16   0.0130     0.0013
1999 09 27 17   0.0130     0.0013
1999 09 27 18   0.0130     0.0013
1999 09 27 19   0.0130     0.0013
1999 09 27 20   0.0130     0.0013
1999 09 27 21   0.0130     0.0013
1999 09 27 22   0.0130     0.0013
1999 09 27 23   0.0130     0.0013
1999 09 28 00   0.0130     0.0013
1999 09 28 01   0.0130     0.0013
1999 09 28 02   0.0130     0.0014
1999 09 28 03   0.0130     0.0014
1999 09 28 04   0.0130     0.0014
1999 09 28 05   0.0130     0.0014
1999 09 28 06   0.0130     0.0014
1999 09 28 07   0.0130     0.0014
1999 09 28 08   0.0130     0.0014
1999 09 28 09   0.0130     0.0014
1999 09 28 10   0.0130     0.0014
1999 09 28 11   0.0130     0.0014
1999 09 28 12   0.0130     0.0014
1999 09 28 13   0.0130     0.0014
1999 09 28 14   0.0130     0.0014
1999 09 28 15   0.0130     0.0014
1999 09 28 16   0.0130     0.0014
1999 09 28 17   0.0130     0.0014
1999 09 28 18   0.0130     0.0013
1999 09 28 19   0.0130     0.0013
1999 09 28 20   0.0130     0.0013
1999 09 28 21   0.0130     0.0013
1999 09 28 22   0.0130     0.0013
1999 09 28 23   0.0130     0.0014
1999 09 29 00   0.0130     0.0014
1999 09 29 01   0.0130     0.0014
1999 09 29 02   0.0130     0.0014
1999 09 29 03   0.0130     0.0014
1999 09 29 04   0.0130     0.0014
1999 09 29 05   0.0130     0.0014
1999 09 29 06   0.0130     0.0014
1999 09 29 07   0.0130     0.0014
1999 09 29 08   0.0130     0.0015
1999 09 29 09   0.0130     0.0016
1999 09 29 10   0.0130     0.0016
1999 09 29 11   0.0130     0.0016
1999 09 29 12   0.0130     0.0016
1999 09 29 13   0.0130     0.0016
1999 09 29 14   0.0130     0.0015
1999 09 29 15   0.0130     0.0015
1999 09 29 16   0.0130     0.0015
1999 09 29 17   0.0130     0.0015
1999 09 29 18   0.0130     0.0015
1999 09 29 19   0.0130     0.0015
1999 09 29 20   0.0130     0.0015
1999 09 29 21   0.0130     0.0020
1999 09 29 22   0.0130     0.0021
1999 09 29 23   0.0130     0.0021
1999 09 30 00   0.0130     0.0021
1999 09 30 01   0.0130     0.0021
1999 09 30 02   0.0130     0.0021
1999 09 30 03   0.0130     0.0021
1999 09 30 04   0.0130     0.0021
1999 09 30 05   0.0130     0.0021
1999 09 30 06   0.0130     0.0021
1999 09 30 07   0.0130     0.0021
1999 09 30 08   0.0130     0.0016
1999 09 30 09   0.0130     0.0035
1999 09 30 10   0.0130     0.0075
1999 09 30 11   0.0130     0.0126
1999 09 30 12   0.0130     0.0172
1999 09 30 13   0.0130     0.0172
1999 09 30 14   0.0130     0.0172
1999 09 30 15   0.0130     0.0172
1999 09 30 16   0.0130     0.0172
1999 09 30 17   0.0130     0.0172
1999 09 30 18   0.0130     0.0179
1999 09 30 19   0.0130     0.0183
1999 09 30 20   0.0130     0.0197
1999 09 30 21   0.0130     0.0216
1999 09 30 22   0.0130     0.0224
1999 09 30 23   0.0174     0.0232
1999 10 01 00   0.0174     0.0232
1999 10 01 01   0.0174     0.0244
1999 10 01 02   0.0174     0.0245
1999 10 01 03   0.0174     0.0245
1999 10 01 04   0.0174     0.0245
1999 10 01 05   0.0174     0.0245
1999 10 01 06   0.0174     0.0245
1999 10 01 07   0.0174     0.0245
1999 10 01 08   0.0174     0.0246
1999 10 01 09   0.0174     0.0246
1999 10 01 10   0.0174     0.0246
1999 10 01 11   0.0174     0.0250
1999 10 01 12   0.0174     0.0255
1999 10 01 13   0.0174     0.0268
1999 10 01 14   0.0174     0.0290
1999 10 01 15   0.0174     0.0309
1999 10 01 16   0.0174     0.0309
1999 10 01 17   0.0174     0.0309
1999 10 01 18   0.0174     0.0310
1999 10 01 19   0.0223     0.0310
1999 10 01 20   0.0223     0.0310
1999 10 01 21   0.0223     0.0310
1999 10 01 22   0.0223     0.0311
1999 10 01 23   0.0223     0.0311
1999 10 02 00   0.0223     0.0311
1999 10 02 01   0.0223     0.0311
1999 10 02 02   0.0223     0.0311
1999 10 02 03   0.0223     0.0312
1999 10 02 04   0.0223     0.0312
1999 10 02 05   0.0223     0.0312
1999 10 02 06   0.0223     0.0308
1999 10 02 07   0.0223     0.0308
1999 10 02 08   0.0223     0.0299
1999 10 02 09   0.0223     0.0294
1999 10 02 10   0.0223     0.0290
1999 10 02 11   0.0223     0.0290
1999 10 02 12   0.0174     0.0281
1999 10 02 13   0.0174     0.0277
1999 10 02 14   0.0174     0.0277
1999 10 02 15   0.0174     0.0278
1999 10 02 16   0.0174     0.0269
1999 10 02 17   0.0174     0.0261
1999 10 02 18   0.0174     0.0252
1999 10 02 19   0.0174     0.0249
1999 10 02 20   0.0174     0.0241
1999 10 02 21   0.0174     0.0237
1999 10 02 22   0.0174     0.0225
1999 10 02 23   0.0174     0.0221
1999 10 03 00   0.0174     0.0218
1999 10 03 01   0.0174     0.0203
1999 10 03 02   0.0174     0.0199
1999 10 03 03   0.0174     0.0196
1999 10 03 04   0.0174     0.0192
1999 10 03 05   0.0174     0.0193
1999 10 03 06   0.0174     0.0189
1999 10 03 07   0.0174     0.0182
1999 10 03 08   0.0174     0.0172
1999 10 03 09   0.0174     0.0163
1999 10 03 10   0.0174     0.0156
1999 10 03 11   0.0174     0.0153
1999 10 03 12   0.0174     0.0154
1999 10 03 13   0.0174     0.0154
1999 10 03 14   0.0174     0.0154
1999 10 03 15   0.0174     0.0154
1999 10 03 16   0.0174     0.0154
1999 10 03 17   0.0174     0.0170
1999 10 03 18   0.0174     0.0183
1999 10 03 19   0.0174     0.0205
1999 10 03 20   0.0174     0.0220
1999 10 03 21   0.0174     0.0248
1999 10 03 22   0.0174     0.0274
1999 10 03 23   0.0174     0.0296
1999 10 04 00   0.0174     0.0306
1999 10 04 01   0.0223     0.0310
1999 10 04 02   0.0223     0.0310
1999 10 04 03   0.0223     0.0310
1999 10 04 04   0.0223     0.0310
1999 10 04 05   0.0223     0.0310
1999 10 04 06   0.0223     0.0310
1999 10 04 07   0.0223     0.0311
1999 10 04 08   0.0223     0.0311
1999 10 04 09   0.0223     0.0311
1999 10 04 10   0.0223     0.0311
1999 10 04 11   0.0223     0.0311
1999 10 04 12   0.0223     0.0311
1999 10 04 13   0.0223     0.0306
1999 10 04 14   0.0223     0.0301
1999 10 04 15   0.0223     0.0297
1999 10 04 16   0.0223     0.0292
1999 10 04 17   0.0223     0.0283
1999 10 04 18   0.0223     0.0283
1999 10 04 19   0.0223     0.0279
1999 10 04 20   0.0223     0.0279
1999 10 04 21   0.0223     0.0279
1999 10 04 22   0.0223     0.0279
1999 10 04 23   0.0223     0.0270
1999 10 05 00   0.0223     0.0270
1999 10 05 01   0.0223     0.0270
1999 10 05 02   0.0223     0.0257
1999 10 05 03   0.0223     0.0257
1999 10 05 04   0.0223     0.0257
1999 10 05 05   0.0174     0.0249
1999 10 05 06   0.0174     0.0249
1999 10 05 07   0.0174     0.0249
1999 10 05 08   0.0174     0.0249
1999 10 05 09   0.0174     0.0249
1999 10 05 10   0.0174     0.0241
1999 10 05 11   0.0174     0.0241
1999 10 05 12   0.0174     0.0241
1999 10 05 13   0.0174     0.0233
1999 10 05 14   0.0174     0.0233
1999 10 05 15   0.0174     0.0229
1999 10 05 16   0.0174     0.0225
1999 10 05 17   0.0174     0.0225
1999 10 05 18   0.0174     0.0217
1999 10 05 19   0.0174     0.0217
1999 10 05 20   0.0174     0.0217
1999 10 05 21   0.0174     0.0217
1999 10 05 22   0.0174     0.0217
1999 10 05 23   0.0174     0.0217
1999 10 06 00   0.0174     0.0214
1999 10 06 01   0.0174     0.0214
1999 10 06 02   0.0174     0.0214
1999 10 06 03   0.0174     0.0214
1999 10 06 04   0.0174     0.0214
1999 10 06 05   0.0174     0.0210
1999 10 06 06   0.0174     0.0210
1999 10 06 07   0.0174     0.0210
1999 10 06 08   0.0174     0.0210
